country,date,tot_cases,cumulative_cases,days_elapsed,end_date,end_label
Turkey,2022-01-25,174,86299,674,FALSE,NA
UK,2022-01-25,196,183377,688,FALSE,NA
China,2022-01-26,0,5117,735,FALSE,NA
France,2022-01-26,256,130739,690,FALSE,NA
Turkey,2022-01-26,188,86487,675,FALSE,NA
UK,2022-01-26,195,183572,689,FALSE,NA
China,2022-01-27,0,5117,736,FALSE,NA
France,2022-01-27,269,131008,691,FALSE,NA
Turkey,2022-01-27,174,86661,676,FALSE,NA
UK,2022-01-27,223,183795,690,FALSE,NA
China,2022-01-28,0,5117,737,FALSE,NA
France,2022-01-28,263,131271,692,FALSE,NA
Turkey,2022-01-28,210,86871,677,FALSE,NA
UK,2022-01-28,203,183998,691,FALSE,NA
China,2022-01-29,0,5117,738,FALSE,NA
France,2022-01-29,178,131449,693,FALSE,NA
Turkey,2022-01-29,174,87045,678,FALSE,NA
UK,2022-01-29,181,184179,692,FALSE,NA
China,2022-01-30,1,5118,739,FALSE,NA
France,2022-01-30,127,131576,694,FALSE,NA
Turkey,2022-01-30,189,87234,679,FALSE,NA
UK,2022-01-30,192,184371,693,FALSE,NA
China,2022-01-31,1,5119,740,FALSE,NA
France,2022-01-31,361,131937,695,FALSE,NA
Turkey,2022-01-31,182,87416,680,FALSE,NA
UK,2022-01-31,209,184580,694,FALSE,NA
China,2022-02-01,0,5119,741,FALSE,NA
France,2022-02-01,370,132307,696,FALSE,NA
Turkey,2022-02-01,198,87614,681,FALSE,NA
UK,2022-02-01,205,184785,695,FALSE,NA
China,2022-02-02,0,5119,742,FALSE,NA
France,2022-02-02,276,132583,697,FALSE,NA
Turkey,2022-02-02,217,87831,682,FALSE,NA
UK,2022-02-02,187,184972,696,FALSE,NA
China,2022-02-03,0,5119,743,FALSE,NA
France,2022-02-03,264,132847,698,FALSE,NA
Turkey,2022-02-03,233,88064,683,FALSE,NA
UK,2022-02-03,197,185169,697,FALSE,NA
China,2022-02-04,0,5119,744,FALSE,NA
France,2022-02-04,355,133202,699,FALSE,NA
Turkey,2022-02-04,248,88312,684,FALSE,NA
UK,2022-02-04,161,185330,698,FALSE,NA
China,2022-02-05,1,5120,745,FALSE,NA
France,2022-02-05,170,133372,700,FALSE,NA
Turkey,2022-02-05,221,88533,685,FALSE,NA
UK,2022-02-05,173,185503,699,FALSE,NA
China,2022-02-06,0,5120,746,FALSE,NA
France,2022-02-06,129,133501,701,FALSE,NA
Turkey,2022-02-06,201,88734,686,FALSE,NA
UK,2022-02-06,158,185661,700,FALSE,NA
China,2022-02-07,0,5120,747,FALSE,NA
France,2022-02-07,417,133918,702,FALSE,NA
Turkey,2022-02-07,236,88970,687,FALSE,NA
UK,2022-02-07,141,185802,701,FALSE,NA
China,2022-02-08,1,5121,748,FALSE,NA
France,2022-02-08,691,134609,703,FALSE,NA
Turkey,2022-02-08,241,89211,688,FALSE,NA
UK,2022-02-08,160,185962,702,FALSE,NA
China,2022-02-09,2,5123,749,FALSE,NA
France,2022-02-09,0,134609,704,FALSE,NA
Turkey,2022-02-09,266,89477,689,FALSE,NA
UK,2022-02-09,151,186113,703,FALSE,NA
China,2022-02-10,1,5124,750,FALSE,NA
France,2022-02-10,655,135264,705,FALSE,NA
Turkey,2022-02-10,264,89741,690,FALSE,NA
UK,2022-02-10,130,186243,704,FALSE,NA
China,2022-02-11,1,5125,751,FALSE,NA
France,2022-02-11,270,135534,706,FALSE,NA
Turkey,2022-02-11,253,89994,691,FALSE,NA
UK,2022-02-11,144,186387,705,FALSE,NA
China,2022-02-12,3,5128,752,FALSE,NA
France,2022-02-12,161,135695,707,FALSE,NA
Turkey,2022-02-12,272,90266,692,FALSE,NA
UK,2022-02-12,144,186531,706,FALSE,NA
China,2022-02-13,0,5128,753,FALSE,NA
France,2022-02-13,107,135802,708,FALSE,NA
Turkey,2022-02-13,276,90542,693,FALSE,NA
UK,2022-02-13,126,186657,707,FALSE,NA
China,2022-02-14,2,5130,754,FALSE,NA
France,2022-02-14,385,136187,709,FALSE,NA
Turkey,2022-02-14,266,90808,694,FALSE,NA
UK,2022-02-14,157,186814,708,FALSE,NA
China,2022-02-15,3,5133,755,FALSE,NA
France,2022-02-15,0,136187,710,FALSE,NA
Turkey,2022-02-15,309,91117,695,FALSE,NA
UK,2022-02-15,135,186949,709,FALSE,NA
China,2022-02-16,3,5136,756,FALSE,NA
France,2022-02-16,669,136856,711,FALSE,NA
Turkey,2022-02-16,271,91388,696,FALSE,NA
UK,2022-02-16,130,187079,710,FALSE,NA
China,2022-02-17,12,5148,757,FALSE,NA
France,2022-02-17,287,137143,712,FALSE,NA
Turkey,2022-02-17,258,91646,697,FALSE,NA
UK,2022-02-17,127,187206,711,FALSE,NA
China,2022-02-18,21,5169,758,FALSE,NA
France,2022-02-18,305,137448,713,FALSE,NA
Turkey,2022-02-18,264,91910,698,FALSE,NA
UK,2022-02-18,130,187336,712,FALSE,NA
China,2022-02-19,17,5186,759,FALSE,NA
France,2022-02-19,147,137595,714,FALSE,NA
Turkey,2022-02-19,278,92188,699,FALSE,NA
UK,2022-02-19,121,187457,713,FALSE,NA
China,2022-02-20,12,5198,760,FALSE,NA
France,2022-02-20,1,137596,715,FALSE,NA
Turkey,2022-02-20,263,92451,700,FALSE,NA
UK,2022-02-20,125,187582,714,FALSE,NA
China,2022-02-21,12,5210,761,FALSE,NA
France,2022-02-21,23,137619,716,FALSE,NA
Turkey,2022-02-21,268,92719,701,FALSE,NA
UK,2022-02-21,112,187694,715,FALSE,NA
China,2022-02-22,36,5246,762,FALSE,NA
France,2022-02-22,658,138277,717,FALSE,NA
Turkey,2022-02-22,271,92990,702,FALSE,NA
UK,2022-02-22,120,187814,716,FALSE,NA
China,2022-02-23,49,5295,763,FALSE,NA
France,2022-02-23,225,138502,718,FALSE,NA
Turkey,2022-02-23,268,93258,703,FALSE,NA
UK,2022-02-23,118,187932,717,FALSE,NA
China,2022-02-24,40,5335,764,FALSE,NA
France,2022-02-24,282,138784,719,FALSE,NA
Turkey,2022-02-24,281,93539,704,FALSE,NA
UK,2022-02-24,125,188057,718,FALSE,NA
China,2022-02-25,73,5408,765,FALSE,NA
France,2022-02-25,188,138972,720,FALSE,NA
Turkey,2022-02-25,266,93805,705,FALSE,NA
UK,2022-02-25,122,188179,719,FALSE,NA
China,2022-02-26,80,5488,766,FALSE,NA
France,2022-02-26,101,139073,721,FALSE,NA
Turkey,2022-02-26,221,94026,706,FALSE,NA
UK,2022-02-26,102,188281,720,FALSE,NA
China,2022-02-27,82,5570,767,FALSE,NA
France,2022-02-27,76,139149,722,FALSE,NA
Turkey,2022-02-27,206,94232,707,FALSE,NA
UK,2022-02-27,119,188400,721,FALSE,NA
China,2022-02-28,85,5655,768,FALSE,NA
France,2022-02-28,233,139382,723,FALSE,NA
Turkey,2022-02-28,213,94445,708,FALSE,NA
UK,2022-02-28,105,188505,722,FALSE,NA
China,2022-03-01,246,5901,769,FALSE,NA
France,2022-03-01,212,139594,724,FALSE,NA
Turkey,2022-03-01,203,94648,709,FALSE,NA
UK,2022-03-01,106,188611,723,FALSE,NA
China,2022-03-02,178,6079,770,FALSE,NA
France,2022-03-02,187,139781,725,FALSE,NA
Turkey,2022-03-02,189,94837,710,FALSE,NA
UK,2022-03-02,146,188757,724,FALSE,NA
China,2022-03-03,200,6279,771,FALSE,NA
France,2022-03-03,181,139962,726,FALSE,NA
Turkey,2022-03-03,188,95025,711,FALSE,NA
UK,2022-03-03,105,188862,725,FALSE,NA
China,2022-03-04,188,6467,772,FALSE,NA
France,2022-03-04,182,140144,727,FALSE,NA
Turkey,2022-03-04,180,95205,712,FALSE,NA
UK,2022-03-04,110,188972,726,FALSE,NA
China,2022-03-05,220,6687,773,FALSE,NA
France,2022-03-05,120,140264,728,FALSE,NA
Turkey,2022-03-05,174,95379,713,FALSE,NA
UK,2022-03-05,101,189073,727,FALSE,NA
China,2022-03-06,233,6920,774,FALSE,NA
France,2022-03-06,32,140296,729,FALSE,NA
Turkey,2022-03-06,170,95549,714,FALSE,NA
UK,2022-03-06,93,189166,728,FALSE,NA
China,2022-03-07,281,7201,775,FALSE,NA
France,2022-03-07,177,140473,730,FALSE,NA
Turkey,2022-03-07,132,95681,715,FALSE,NA
UK,2022-03-07,125,189291,729,FALSE,NA
China,2022-03-08,291,7492,776,FALSE,NA
France,2022-03-08,169,140642,731,FALSE,NA
Turkey,2022-03-08,130,95811,716,FALSE,NA
UK,2022-03-08,121,189412,730,FALSE,NA
China,2022-03-09,292,7784,777,FALSE,NA
France,2022-03-09,155,140797,732,FALSE,NA
Turkey,2022-03-09,143,95954,717,FALSE,NA
UK,2022-03-09,107,189519,731,FALSE,NA
China,2022-03-10,282,8066,778,FALSE,NA
France,2022-03-10,107,140904,733,FALSE,NA
Turkey,2022-03-10,140,96094,718,FALSE,NA
UK,2022-03-10,116,189635,732,FALSE,NA
China,2022-03-11,295,8361,779,FALSE,NA
France,2022-03-11,150,141054,734,FALSE,NA
Turkey,2022-03-11,123,96217,719,FALSE,NA
UK,2022-03-11,121,189756,733,FALSE,NA
China,2022-03-12,285,8646,780,FALSE,NA
France,2022-03-12,50,141104,735,FALSE,NA
Turkey,2022-03-12,132,96349,720,FALSE,NA
UK,2022-03-12,119,189875,734,FALSE,NA
China,2022-03-13,264,8910,781,FALSE,NA
France,2022-03-13,28,141132,736,FALSE,NA
Turkey,2022-03-13,138,96487,721,FALSE,NA
UK,2022-03-13,109,189984,735,FALSE,NA
China,2022-03-14,286,9196,782,FALSE,NA
France,2022-03-14,189,141321,737,FALSE,NA
Turkey,2022-03-14,133,96620,722,FALSE,NA
UK,2022-03-14,142,190126,736,FALSE,NA
China,2022-03-15,289,9485,783,FALSE,NA
France,2022-03-15,146,141467,738,FALSE,NA
Turkey,2022-03-15,115,96735,723,FALSE,NA
UK,2022-03-15,125,190251,737,FALSE,NA
China,2022-03-16,279,9764,784,FALSE,NA
France,2022-03-16,173,141640,739,FALSE,NA
Turkey,2022-03-16,118,96853,724,FALSE,NA
UK,2022-03-16,146,190397,738,FALSE,NA
China,2022-03-17,290,10054,785,FALSE,NA
France,2022-03-17,117,141757,740,FALSE,NA
Turkey,2022-03-17,101,96954,725,FALSE,NA
UK,2022-03-17,139,190536,739,FALSE,NA
China,2022-03-18,265,10319,786,FALSE,NA
France,2022-03-18,112,141869,741,FALSE,NA
Turkey,2022-03-18,123,97077,726,FALSE,NA
UK,2022-03-18,171,190707,740,FALSE,NA
China,2022-03-19,252,10571,787,FALSE,NA
France,2022-03-19,62,141931,742,FALSE,NA
Turkey,2022-03-19,105,97182,727,FALSE,NA
UK,2022-03-19,165,190872,741,FALSE,NA
China,2022-03-20,246,10817,788,FALSE,NA
France,2022-03-20,30,141961,743,FALSE,NA
Turkey,2022-03-20,85,97267,728,FALSE,NA
UK,2022-03-20,169,191041,742,FALSE,NA
China,2022-03-21,223,11040,789,FALSE,NA
France,2022-03-21,153,142114,744,FALSE,NA
Turkey,2022-03-21,80,97347,729,FALSE,NA
UK,2022-03-21,159,191200,743,FALSE,NA
China,2022-03-22,245,11285,790,FALSE,NA
France,2022-03-22,134,142248,745,FALSE,NA
Turkey,2022-03-22,90,97437,730,FALSE,NA
UK,2022-03-22,166,191366,744,FALSE,NA
China,2022-03-23,205,11490,791,FALSE,NA
France,2022-03-23,114,142362,746,FALSE,NA
Turkey,2022-03-23,84,97521,731,FALSE,NA
UK,2022-03-23,159,191525,745,FALSE,NA
China,2022-03-24,201,11691,792,FALSE,NA
France,2022-03-24,114,142476,747,FALSE,NA
Turkey,2022-03-24,77,97598,732,FALSE,NA
UK,2022-03-24,166,191691,746,FALSE,NA
China,2022-03-25,192,11883,793,FALSE,NA
France,2022-03-25,121,142597,748,FALSE,NA
Turkey,2022-03-25,68,97666,733,FALSE,NA
UK,2022-03-25,180,191871,747,FALSE,NA
China,2022-03-26,141,12024,794,FALSE,NA
France,2022-03-26,67,142664,749,FALSE,NA
Turkey,2022-03-26,70,97736,734,FALSE,NA
UK,2022-03-26,160,192031,748,FALSE,NA
China,2022-03-27,151,12175,795,FALSE,NA
France,2022-03-27,41,142705,750,FALSE,NA
Turkey,2022-03-27,64,97800,735,FALSE,NA
UK,2022-03-27,157,192188,749,FALSE,NA
China,2022-03-28,169,12344,796,FALSE,NA
France,2022-03-28,150,142855,751,FALSE,NA
Turkey,2022-03-28,61,97861,736,FALSE,NA
UK,2022-03-28,176,192364,750,FALSE,NA
China,2022-03-29,151,12495,797,FALSE,NA
France,2022-03-29,164,143019,752,FALSE,NA
Turkey,2022-03-29,63,97924,737,FALSE,NA
UK,2022-03-29,194,192558,751,FALSE,NA
China,2022-03-30,135,12630,798,FALSE,NA
France,2022-03-30,149,143168,753,FALSE,NA
Turkey,2022-03-30,53,97977,738,FALSE,NA
UK,2022-03-30,179,192737,752,FALSE,NA
China,2022-03-31,119,12749,799,FALSE,NA
France,2022-03-31,139,143307,754,FALSE,NA
Turkey,2022-03-31,56,98033,739,FALSE,NA
UK,2022-03-31,194,192931,753,FALSE,NA
China,2022-04-01,120,12869,800,FALSE,NA
France,2022-04-01,134,143441,755,FALSE,NA
Turkey,2022-04-01,45,98078,740,FALSE,NA
UK,2022-04-01,203,193134,754,FALSE,NA
China,2022-04-02,116,12985,801,FALSE,NA
France,2022-04-02,68,143509,756,FALSE,NA
Turkey,2022-04-02,41,98119,741,FALSE,NA
UK,2022-04-02,190,193324,755,FALSE,NA
China,2022-04-03,112,13097,802,FALSE,NA
France,2022-04-03,31,143540,757,FALSE,NA
Turkey,2022-04-03,38,98157,742,FALSE,NA
UK,2022-04-03,188,193512,756,FALSE,NA
China,2022-04-04,90,13187,803,FALSE,NA
France,2022-04-04,159,143699,758,FALSE,NA
Turkey,2022-04-04,40,98197,743,FALSE,NA
UK,2022-04-04,175,193687,757,FALSE,NA
China,2022-04-05,87,13274,804,FALSE,NA
France,2022-04-05,133,143832,759,FALSE,NA
Turkey,2022-04-05,37,98234,744,FALSE,NA
UK,2022-04-05,205,193892,758,FALSE,NA
China,2022-04-06,111,13385,805,FALSE,NA
France,2022-04-06,117,143949,760,FALSE,NA
Turkey,2022-04-06,41,98275,745,FALSE,NA
UK,2022-04-06,195,194087,759,FALSE,NA
China,2022-04-07,97,13482,806,FALSE,NA
France,2022-04-07,105,144054,761,FALSE,NA
Turkey,2022-04-07,36,98311,746,FALSE,NA
UK,2022-04-07,236,194323,760,FALSE,NA
China,2022-04-08,86,13568,807,FALSE,NA
France,2022-04-08,139,144193,762,FALSE,NA
Turkey,2022-04-08,31,98342,747,FALSE,NA
UK,2022-04-08,236,194559,761,FALSE,NA
China,2022-04-09,62,13630,808,FALSE,NA
France,2022-04-09,87,144280,763,FALSE,NA
Turkey,2022-04-09,35,98377,748,FALSE,NA
UK,2022-04-09,173,194732,762,FALSE,NA
China,2022-04-10,65,13695,809,FALSE,NA
France,2022-04-10,45,144325,764,FALSE,NA
Turkey,2022-04-10,32,98409,749,FALSE,NA
UK,2022-04-10,196,194928,763,FALSE,NA
China,2022-04-11,57,13752,810,FALSE,NA
France,2022-04-11,178,144503,765,FALSE,NA
Turkey,2022-04-11,28,98437,750,FALSE,NA
UK,2022-04-11,185,195113,764,FALSE,NA
China,2022-04-12,60,13812,811,FALSE,NA
France,2022-04-12,159,144662,766,FALSE,NA
Turkey,2022-04-12,25,98462,751,FALSE,NA
UK,2022-04-12,197,195310,765,FALSE,NA
China,2022-04-13,62,13874,812,FALSE,NA
France,2022-04-13,152,144814,767,FALSE,NA
Turkey,2022-04-13,31,98493,752,FALSE,NA
UK,2022-04-13,226,195536,766,FALSE,NA
China,2022-04-14,54,13928,813,FALSE,NA
France,2022-04-14,133,144947,768,FALSE,NA
Turkey,2022-04-14,21,98514,753,FALSE,NA
UK,2022-04-14,193,195729,767,FALSE,NA
China,2022-04-15,67,13995,814,FALSE,NA
France,2022-04-15,151,145098,769,FALSE,NA
Turkey,2022-04-15,18,98532,754,FALSE,NA
UK,2022-04-15,168,195897,768,FALSE,NA
China,2022-04-16,42,14037,815,FALSE,NA
France,2022-04-16,61,145159,770,FALSE,NA
Turkey,2022-04-16,19,98551,755,FALSE,NA
UK,2022-04-16,164,196061,769,FALSE,NA
China,2022-04-17,29,14066,816,FALSE,NA
France,2022-04-17,35,145194,771,FALSE,NA
Turkey,2022-04-17,17,98568,756,FALSE,NA
UK,2022-04-17,160,196221,770,FALSE,NA
China,2022-04-18,30,14096,817,FALSE,NA
France,2022-04-18,48,145242,772,FALSE,NA
Turkey,2022-04-18,19,98587,757,FALSE,NA
UK,2022-04-18,171,196392,771,FALSE,NA
China,2022-04-19,24,14120,818,FALSE,NA
France,2022-04-19,182,145424,773,FALSE,NA
Turkey,2022-04-19,23,98610,758,FALSE,NA
UK,2022-04-19,158,196550,772,FALSE,NA
China,2022-04-20,11,14131,819,FALSE,NA
France,2022-04-20,227,145651,774,FALSE,NA
Turkey,2022-04-20,18,98628,759,FALSE,NA
UK,2022-04-20,164,196714,773,FALSE,NA
China,2022-04-21,35,14166,820,FALSE,NA
France,2022-04-21,185,145836,775,FALSE,NA
Turkey,2022-04-21,17,98645,760,FALSE,NA
UK,2022-04-21,162,196876,774,FALSE,NA
China,2022-04-22,26,14192,821,FALSE,NA
France,2022-04-22,146,145982,776,FALSE,NA
Turkey,2022-04-22,15,98660,761,FALSE,NA
UK,2022-04-22,152,197028,775,FALSE,NA
China,2022-04-23,21,14213,822,FALSE,NA
France,2022-04-23,75,146057,777,FALSE,NA
Turkey,2022-04-23,16,98676,762,FALSE,NA
UK,2022-04-23,146,197174,776,FALSE,NA
China,2022-04-24,52,14265,823,FALSE,NA
France,2022-04-24,40,146097,778,FALSE,NA
Turkey,2022-04-24,15,98691,763,FALSE,NA
UK,2022-04-24,130,197304,777,FALSE,NA
China,2022-04-25,69,14334,824,FALSE,NA
France,2022-04-25,197,146294,779,FALSE,NA
Turkey,2022-04-25,15,98706,764,FALSE,NA
UK,2022-04-25,129,197433,778,FALSE,NA
China,2022-04-26,59,14393,825,FALSE,NA
France,2022-04-26,170,146464,780,FALSE,NA
Turkey,2022-04-26,14,98720,765,FALSE,NA
UK,2022-04-26,124,197557,779,FALSE,NA
China,2022-04-27,56,14449,826,FALSE,NA
France,2022-04-27,152,146616,781,FALSE,NA
Turkey,2022-04-27,16,98736,766,FALSE,NA
UK,2022-04-27,133,197690,780,FALSE,NA
China,2022-04-28,52,14501,827,FALSE,NA
France,2022-04-28,132,146748,782,FALSE,NA
Turkey,2022-04-28,15,98751,767,FALSE,NA
UK,2022-04-28,130,197820,781,FALSE,NA
China,2022-04-29,63,14564,828,FALSE,NA
France,2022-04-29,158,146906,783,FALSE,NA
Turkey,2022-04-29,9,98760,768,FALSE,NA
UK,2022-04-29,113,197933,782,FALSE,NA
China,2022-04-30,57,14621,829,FALSE,NA
France,2022-04-30,61,146967,784,FALSE,NA
Turkey,2022-04-30,11,98771,769,FALSE,NA
UK,2022-04-30,107,198040,783,FALSE,NA
China,2022-05-01,76,14697,830,FALSE,NA
France,2022-05-01,32,146999,785,FALSE,NA
Turkey,2022-05-01,12,98783,770,FALSE,NA
UK,2022-05-01,110,198150,784,FALSE,NA
China,2022-05-02,25,14722,831,FALSE,NA
France,2022-05-02,180,147179,786,FALSE,NA
Turkey,2022-05-02,8,98791,771,FALSE,NA
UK,2022-05-02,108,198258,785,FALSE,NA
China,2022-05-03,23,14745,832,FALSE,NA
France,2022-05-03,120,147299,787,FALSE,NA
Turkey,2022-05-03,10,98801,772,FALSE,NA
UK,2022-05-03,104,198362,786,FALSE,NA
China,2022-05-04,16,14761,833,FALSE,NA
France,2022-05-04,114,147413,788,FALSE,NA
Turkey,2022-05-04,7,98808,773,FALSE,NA
UK,2022-05-04,91,198453,787,FALSE,NA
China,2022-05-05,17,14778,834,FALSE,NA
France,2022-05-05,122,147535,789,FALSE,NA
Turkey,2022-05-05,11,98819,774,FALSE,NA
UK,2022-05-05,84,198537,788,FALSE,NA
China,2022-05-06,24,14802,835,FALSE,NA
France,2022-05-06,110,147645,790,FALSE,NA
Turkey,2022-05-06,7,98826,775,FALSE,NA
UK,2022-05-06,101,198638,789,FALSE,NA
China,2022-05-07,8,14810,836,FALSE,NA
France,2022-05-07,62,147707,791,FALSE,NA
Turkey,2022-05-07,11,98837,776,FALSE,NA
UK,2022-05-07,101,198739,790,FALSE,NA
China,2022-05-08,13,14823,837,FALSE,NA
France,2022-05-08,54,147761,792,FALSE,NA
Turkey,2022-05-08,9,98846,777,FALSE,NA
UK,2022-05-08,82,198821,791,FALSE,NA
China,2022-05-09,7,14830,838,FALSE,NA
France,2022-05-09,132,147893,793,FALSE,NA
Turkey,2022-05-09,8,98854,778,FALSE,NA
UK,2022-05-09,81,198902,792,FALSE,NA
China,2022-05-10,12,14842,839,FALSE,NA
France,2022-05-10,123,148016,794,FALSE,NA
Turkey,2022-05-10,7,98861,779,FALSE,NA
UK,2022-05-10,99,199001,793,FALSE,NA
China,2022-05-11,8,14850,840,FALSE,NA
France,2022-05-11,96,148112,795,FALSE,NA
Turkey,2022-05-11,9,98870,780,FALSE,NA
UK,2022-05-11,79,199080,794,FALSE,NA
China,2022-05-12,4,14854,841,FALSE,NA
France,2022-05-12,84,148196,796,FALSE,NA
Turkey,2022-05-12,8,98878,781,FALSE,NA
UK,2022-05-12,70,199150,795,FALSE,NA
China,2022-05-13,4,14858,842,FALSE,NA
France,2022-05-13,99,148295,797,FALSE,NA
Turkey,2022-05-13,7,98885,782,FALSE,NA
UK,2022-05-13,72,199222,796,FALSE,NA
China,2022-05-14,4,14862,843,FALSE,NA
France,2022-05-14,11,148306,798,FALSE,NA
Turkey,2022-05-14,5,98890,783,FALSE,NA
UK,2022-05-14,66,199288,797,FALSE,NA
China,2022-05-15,5,14867,844,FALSE,NA
France,2022-05-15,7,148313,799,FALSE,NA
Turkey,2022-05-15,10,98900,784,FALSE,NA
UK,2022-05-15,72,199360,798,FALSE,NA
China,2022-05-16,1,14868,845,FALSE,NA
France,2022-05-16,203,148516,800,FALSE,NA
Turkey,2022-05-16,4,98904,785,FALSE,NA
UK,2022-05-16,66,199426,799,FALSE,NA
China,2022-05-17,3,14871,846,FALSE,NA
France,2022-05-17,90,148606,801,FALSE,NA
Turkey,2022-05-17,7,98911,786,FALSE,NA
UK,2022-05-17,71,199497,800,FALSE,NA
China,2022-05-18,5,14876,847,FALSE,NA
France,2022-05-18,80,148686,802,FALSE,NA
Turkey,2022-05-18,3,98914,787,FALSE,NA
UK,2022-05-18,50,199547,801,FALSE,NA
China,2022-05-19,1,14877,848,FALSE,NA
France,2022-05-19,67,148753,803,FALSE,NA
Turkey,2022-05-19,4,98918,788,FALSE,NA
UK,2022-05-19,45,199592,802,FALSE,NA
China,2022-05-20,5,14882,849,FALSE,NA
France,2022-05-20,65,148818,804,FALSE,NA
Turkey,2022-05-20,0,98918,789,FALSE,NA
UK,2022-05-20,73,199665,803,FALSE,NA
China,2022-05-21,3,14885,850,FALSE,NA
France,2022-05-21,2,148820,805,FALSE,NA
Turkey,2022-05-21,7,98925,790,FALSE,NA
UK,2022-05-21,49,199714,804,FALSE,NA
China,2022-05-22,1,14886,851,FALSE,NA
France,2022-05-22,3,148823,806,FALSE,NA
Turkey,2022-05-22,5,98930,791,FALSE,NA
UK,2022-05-22,58,199772,805,FALSE,NA
China,2022-05-23,1,14887,852,FALSE,NA
France,2022-05-23,132,148955,807,FALSE,NA
Turkey,2022-05-23,3,98933,792,FALSE,NA
UK,2022-05-23,62,199834,806,FALSE,NA
China,2022-05-24,0,14887,853,FALSE,NA
France,2022-05-24,89,149044,808,FALSE,NA
Turkey,2022-05-24,6,98939,793,FALSE,NA
UK,2022-05-24,51,199885,807,FALSE,NA
China,2022-05-25,3,14890,854,FALSE,NA
France,2022-05-25,51,149095,809,FALSE,NA
Turkey,2022-05-25,4,98943,794,FALSE,NA
UK,2022-05-25,35,199920,808,FALSE,NA
China,2022-05-26,3,14893,855,FALSE,NA
France,2022-05-26,28,149123,810,FALSE,NA
Turkey,2022-05-26,5,98948,795,FALSE,NA
UK,2022-05-26,44,199964,809,FALSE,NA
China,2022-05-27,1,14894,856,FALSE,NA
France,2022-05-27,45,149168,811,FALSE,NA
Turkey,2022-05-27,4,98952,796,FALSE,NA
UK,2022-05-27,44,200008,810,FALSE,NA
China,2022-05-28,1,14895,857,FALSE,NA
France,2022-05-28,0,149168,812,FALSE,NA
Turkey,2022-05-28,3,98955,797,FALSE,NA
UK,2022-05-28,36,200044,811,FALSE,NA
China,2022-05-29,0,14895,858,FALSE,NA
France,2022-05-29,1,149169,813,FALSE,NA
Turkey,2022-05-29,2,98957,798,FALSE,NA
UK,2022-05-29,28,200072,812,FALSE,NA
China,2022-05-30,2,14897,859,FALSE,NA
France,2022-05-30,121,149290,814,FALSE,NA
Turkey,2022-05-30,4,98961,799,FALSE,NA
UK,2022-05-30,51,200123,813,FALSE,NA
China,2022-05-31,0,14897,860,FALSE,NA
France,2022-05-31,76,149366,815,FALSE,NA
Turkey,2022-05-31,4,98965,800,FALSE,NA
UK,2022-05-31,49,200172,814,FALSE,NA
China,2022-06-01,2,14899,861,FALSE,NA
France,2022-06-01,58,149424,816,FALSE,NA
Turkey,2022-06-01,0,98965,801,FALSE,NA
UK,2022-06-01,26,200198,815,FALSE,NA
China,2022-06-02,1,14900,862,FALSE,NA
France,2022-06-02,41,149465,817,FALSE,NA
Turkey,2022-06-02,0,98965,802,FALSE,NA
UK,2022-06-02,48,200246,816,FALSE,NA
China,2022-06-03,2,14902,863,FALSE,NA
France,2022-06-03,38,149503,818,FALSE,NA
Turkey,2022-06-03,0,98965,803,FALSE,NA
UK,2022-06-03,28,200274,817,FALSE,NA
China,2022-06-04,1,14903,864,FALSE,NA
France,2022-06-04,3,149506,819,FALSE,NA
Turkey,2022-06-04,0,98965,804,FALSE,NA
UK,2022-06-04,37,200311,818,FALSE,NA
China,2022-06-05,4,14907,865,FALSE,NA
France,2022-06-05,3,149509,820,FALSE,NA
Turkey,2022-06-05,11,98976,805,FALSE,NA
UK,2022-06-05,30,200341,819,FALSE,NA
China,2022-06-06,0,14907,866,FALSE,NA
France,2022-06-06,0,149509,821,FALSE,NA
Turkey,2022-06-06,0,98976,806,FALSE,NA
UK,2022-06-06,42,200383,820,FALSE,NA
China,2022-06-07,3,14910,867,FALSE,NA
France,2022-06-07,121,149630,822,FALSE,NA
Turkey,2022-06-07,0,98976,807,FALSE,NA
UK,2022-06-07,32,200415,821,FALSE,NA
China,2022-06-08,0,14910,868,FALSE,NA
France,2022-06-08,77,149707,823,FALSE,NA
Turkey,2022-06-08,0,98976,808,FALSE,NA
UK,2022-06-08,41,200456,822,FALSE,NA
China,2022-06-09,1,14911,869,FALSE,NA
France,2022-06-09,42,149749,824,FALSE,NA
Turkey,2022-06-09,0,98976,809,FALSE,NA
UK,2022-06-09,28,200484,823,FALSE,NA
China,2022-06-10,1,14912,870,FALSE,NA
France,2022-06-10,0,149749,825,FALSE,NA
Turkey,2022-06-10,0,98976,810,FALSE,NA
UK,2022-06-10,44,200528,824,FALSE,NA
China,2022-06-11,1,14913,871,FALSE,NA
France,2022-06-11,39,149788,826,FALSE,NA
Turkey,2022-06-11,0,98976,811,FALSE,NA
UK,2022-06-11,33,200561,825,FALSE,NA
China,2022-06-12,0,14913,872,FALSE,NA
France,2022-06-12,0,149788,827,FALSE,NA
Turkey,2022-06-12,0,98976,812,FALSE,NA
UK,2022-06-12,43,200604,826,FALSE,NA
China,2022-06-13,0,14913,873,FALSE,NA
France,2022-06-13,0,149788,828,FALSE,NA
Turkey,2022-06-13,0,98976,813,FALSE,NA
UK,2022-06-13,39,200643,827,FALSE,NA
